0,1,2
-0.28689552742150953,-1.0192448965729324,1.058852776756256
0.4478449585226536,-1.0640455526687915,1.1544514043598333
0.38395770055989864,0.7501894956491182,0.8427382720640633
-0.3859157609579681,-0.8695339015683188,0.951325486115236
-0.91213187935706,-0.3615264992012145,0.9811656205575733
-0.4657235365982306,0.9225618326825638,1.0334499250878943
-0.02971292554698464,1.060406062475635,1.0608222637556401
0.794142279290497,0.5767069611749348,0.9814544710909078
0.8632114375523265,0.44446061043026736,0.9709166906306638
-0.7715666039177169,0.4805515849641308,0.9089801153450262
0.0724469301790791,-1.1281557391502175,1.1304795130695409
1.0565197781603777,0.0750512884694034,1.0591821078289472
0.9018564870538199,0.11359349225137867,0.9089821806410293
-0.8344121129512065,0.5018519394042638,0.9737037246121214
0.5131659305896716,0.9528198514942601,1.0822222238151957
0.710709132326303,0.7421307058140225,1.0275531398832984
0.7293281171373761,0.6723145305632489,0.9919306076806138
-0.6282501648987846,-0.8624969627442952,1.067051676554835
0.7275046976266482,-0.6787698946683896,0.9949832435659293
0.9573513353525678,-0.46401175905551645,1.0638742838527206
0.7864717554264407,0.493137812671841,0.9282902155954865
-0.5938824707752149,-0.9880172342201767,1.1527681658556337
-0.7814737660210896,0.8752904332687441,1.173385950806882
0.5478439329693584,0.6949008550168307,0.8848842710741656
-0.3903140199563606,-0.882077903247307,0.9645757935857916
-0.9126520467945612,-0.0530634860122814,0.9141933559516157
0.012517023062813576,0.8466746459875834,0.8467671651785718
1.0770500485505214,0.010237839838701523,1.0770987050624672
0.22194538695048183,-1.1278354445676413,1.149466199943125
0.28501449329760464,0.9021230968762485,0.946075759813813
0.9070359404726462,-0.152636362742394,0.9197891369984349
0.03664399562657679,1.0854531711479285,1.0860715304115907
0.26115660035855065,-0.9006867835538965,0.9377843312721211
-0.12300304495158561,-1.1925986365478067,1.1989250422620463
0.7290630704600464,-0.7399036318279962,1.0387446005158774
-0.805328216126525,-0.47775037608989124,0.9363754362132549
0.5052847668697606,0.708929299800689,0.8705707597585182
0.9036486331913679,0.45733173321557047,1.0127848569536302
-1.0082957225071818,-0.31946831522379104,1.0576957352935707
-0.12801705942354857,-0.8258771389765713,0.8357400410340402
0.40342396646826284,-0.894642917074173,0.9813953565164101
-0.9463240573741931,0.42970067051871286,1.039313180811918
-0.9124655706875987,-0.08484304350097359,0.9164015275635202
0.5787003078510319,-1.0687931333593088,1.2154064374615137
0.20147268408330357,0.9058934694420248,0.9280270580157883
-0.602843058885714,0.5730518025621527,0.8317500358078844
0.7966817284397116,0.8028425389196759,1.131042845664424
0.8834910118379359,0.6423026523560122,1.0922953196008798
0.23815245845122754,1.034998958930176,1.0620449324077168
-0.7062908672498343,-0.38531438096988735,0.8045582398700112
